"startYear","endYear","genderConceptId","startAge","endAge","population","country","location"
2007,2007,8507,58,58,236342,"KOR","KOR"
2007,2007,8532,58,58,239682,"KOR","KOR"
2008,2008,8507,58,58,233906,"KOR","KOR"
2008,2008,8532,58,58,237565,"KOR","KOR"
2009,2009,8507,58,58,223797,"KOR","KOR"
2009,2009,8532,58,58,227463,"KOR","KOR"
2010,2010,8507,58,58,254628,"KOR","KOR"
2010,2010,8532,58,58,259415,"KOR","KOR"
2011,2011,8507,58,58,278235,"KOR","KOR"
2011,2011,8532,58,58,284637,"KOR","KOR"
2012,2012,8507,58,58,285450,"KOR","KOR"
2012,2012,8532,58,58,288287,"KOR","KOR"
2013,2013,8507,58,58,330043,"KOR","KOR"
2013,2013,8532,58,58,336321,"KOR","KOR"
2014,2014,8507,58,58,348410,"KOR","KOR"
2014,2014,8532,58,58,356422,"KOR","KOR"
2015,2015,8507,58,58,363455,"KOR","KOR"
2015,2015,8532,58,58,363400,"KOR","KOR"
2016,2016,8507,58,58,383498,"KOR","KOR"
2016,2016,8532,58,58,380928,"KOR","KOR"
2017,2017,8507,58,58,399833,"KOR","KOR"
2017,2017,8532,58,58,401662,"KOR","KOR"
2018,2018,8507,58,58,431028,"KOR","KOR"
2018,2018,8532,58,58,439095,"KOR","KOR"
1993,1993,8507,59,59,141541,"KOR","KOR"
1993,1993,8532,59,59,170711,"KOR","KOR"
1994,1994,8507,59,59,156211,"KOR","KOR"
1994,1994,8532,59,59,184025,"KOR","KOR"
1995,1995,8507,59,59,164120,"KOR","KOR"
1995,1995,8532,59,59,188921,"KOR","KOR"
1996,1996,8507,59,59,168146,"KOR","KOR"
1996,1996,8532,59,59,189841,"KOR","KOR"
1997,1997,8507,59,59,174166,"KOR","KOR"
1997,1997,8532,59,59,194842,"KOR","KOR"
1998,1998,8507,59,59,184794,"KOR","KOR"
1998,1998,8532,59,59,205500,"KOR","KOR"
1999,1999,8507,59,59,186242,"KOR","KOR"
1999,1999,8532,59,59,206264,"KOR","KOR"
2000,2000,8507,59,59,190465,"KOR","KOR"
2000,2000,8532,59,59,209157,"KOR","KOR"
2001,2001,8507,59,59,219763,"KOR","KOR"
2001,2001,8532,59,59,237776,"KOR","KOR"
2002,2002,8507,59,59,213356,"KOR","KOR"
2002,2002,8532,59,59,231276,"KOR","KOR"
2003,2003,8507,59,59,185237,"KOR","KOR"
2003,2003,8532,59,59,202295,"KOR","KOR"
2004,2004,8507,59,59,177552,"KOR","KOR"
2004,2004,8532,59,59,189611,"KOR","KOR"
2005,2005,8507,59,59,181944,"KOR","KOR"
2005,2005,8532,59,59,188377,"KOR","KOR"
2006,2006,8507,59,59,214113,"KOR","KOR"
2006,2006,8532,59,59,221577,"KOR","KOR"
2007,2007,8507,59,59,235449,"KOR","KOR"
2007,2007,8532,59,59,242717,"KOR","KOR"
2008,2008,8507,59,59,234544,"KOR","KOR"
2008,2008,8532,59,59,239221,"KOR","KOR"
2009,2009,8507,59,59,232278,"KOR","KOR"
2009,2009,8532,59,59,237142,"KOR","KOR"
2010,2010,8507,59,59,222124,"KOR","KOR"
2010,2010,8532,59,59,226996,"KOR","KOR"
2011,2011,8507,59,59,252723,"KOR","KOR"
2011,2011,8532,59,59,258833,"KOR","KOR"
2012,2012,8507,59,59,276177,"KOR","KOR"
2012,2012,8532,59,59,283999,"KOR","KOR"
2013,2013,8507,59,59,283440,"KOR","KOR"
2013,2013,8532,59,59,287683,"KOR","KOR"
2014,2014,8507,59,59,327934,"KOR","KOR"
2014,2014,8532,59,59,335739,"KOR","KOR"
2015,2015,8507,59,59,346170,"KOR","KOR"
2015,2015,8532,59,59,355769,"KOR","KOR"
2016,2016,8507,59,59,361152,"KOR","KOR"
2016,2016,8532,59,59,362651,"KOR","KOR"
2017,2017,8507,59,59,381238,"KOR","KOR"
2017,2017,8532,59,59,380214,"KOR","KOR"
2018,2018,8507,59,59,397605,"KOR","KOR"
2018,2018,8532,59,59,400931,"KOR","KOR"
1993,1993,8507,60,60,128040,"KOR","KOR"
1993,1993,8532,60,60,160950,"KOR","KOR"
1994,1994,8507,60,60,138732,"KOR","KOR"
1994,1994,8532,60,60,169447,"KOR","KOR"
1995,1995,8507,60,60,153364,"KOR","KOR"
1995,1995,8532,60,60,182733,"KOR","KOR"
1996,1996,8507,60,60,161184,"KOR","KOR"
1996,1996,8532,60,60,187661,"KOR","KOR"
1997,1997,8507,60,60,165095,"KOR","KOR"
1997,1997,8532,60,60,188548,"KOR","KOR"
1998,1998,8507,60,60,171135,"KOR","KOR"
1998,1998,8532,60,60,193546,"KOR","KOR"
1999,1999,8507,60,60,181715,"KOR","KOR"
1999,1999,8532,60,60,204203,"KOR","KOR"
2000,2000,8507,60,60,183339,"KOR","KOR"
2000,2000,8532,60,60,205136,"KOR","KOR"
2001,2001,8507,60,60,187692,"KOR","KOR"
2001,2001,8532,60,60,208079,"KOR","KOR"
2002,2002,8507,60,60,216720,"KOR","KOR"
2002,2002,8532,60,60,236566,"KOR","KOR"
2003,2003,8507,60,60,210455,"KOR","KOR"
2003,2003,8532,60,60,230125,"KOR","KOR"
2004,2004,8507,60,60,182960,"KOR","KOR"
2004,2004,8532,60,60,201325,"KOR","KOR"
2005,2005,8507,60,60,175701,"KOR","KOR"
2005,2005,8532,60,60,188895,"KOR","KOR"
2006,2006,8507,60,60,180299,"KOR","KOR"
2006,2006,8532,60,60,187742,"KOR","KOR"
2007,2007,8507,60,60,212312,"KOR","KOR"
2007,2007,8532,60,60,220821,"KOR","KOR"
2008,2008,8507,60,60,233611,"KOR","KOR"
2008,2008,8532,60,60,242048,"KOR","KOR"
2009,2009,8507,60,60,232781,"KOR","KOR"
2009,2009,8532,60,60,238688,"KOR","KOR"
2010,2010,8507,60,60,230381,"KOR","KOR"
2010,2010,8532,60,60,236576,"KOR","KOR"
2011,2011,8507,60,60,220314,"KOR","KOR"
2011,2011,8532,60,60,226433,"KOR","KOR"
2012,2012,8507,60,60,250776,"KOR","KOR"
2012,2012,8532,60,60,258256,"KOR","KOR"
2013,2013,8507,60,60,274120,"KOR","KOR"
2013,2013,8532,60,60,283399,"KOR","KOR"
2014,2014,8507,60,60,281506,"KOR","KOR"
2014,2014,8532,60,60,287095,"KOR","KOR"
2015,2015,8507,60,60,325756,"KOR","KOR"
2015,2015,8532,60,60,335067,"KOR","KOR"
2016,2016,8507,60,60,343932,"KOR","KOR"
2016,2016,8532,60,60,355050,"KOR","KOR"
2017,2017,8507,60,60,358925,"KOR","KOR"
2017,2017,8532,60,60,361935,"KOR","KOR"
2018,2018,8507,60,60,378943,"KOR","KOR"
2018,2018,8532,60,60,379497,"KOR","KOR"
1993,1993,8507,61,61,114731,"KOR","KOR"
1993,1993,8532,61,61,151213,"KOR","KOR"
1994,1994,8507,61,61,125410,"KOR","KOR"
1994,1994,8532,61,61,159591,"KOR","KOR"
1995,1995,8507,61,61,135839,"KOR","KOR"
1995,1995,8532,61,61,168013,"KOR","KOR"
1996,1996,8507,61,61,150227,"KOR","KOR"
1996,1996,8532,61,61,181262,"KOR","KOR"
1997,1997,8507,61,61,158120,"KOR","KOR"
1997,1997,8532,61,61,186225,"KOR","KOR"
1998,1998,8507,61,61,162088,"KOR","KOR"
1998,1998,8532,61,61,187276,"KOR","KOR"
1999,1999,8507,61,61,168059,"KOR","KOR"
1999,1999,8532,61,61,192371,"KOR","KOR"
2000,2000,8507,61,61,178658,"KOR","KOR"
2000,2000,8532,61,61,203017,"KOR","KOR"
2001,2001,8507,61,61,180414,"KOR","KOR"
2001,2001,8532,61,61,203954,"KOR","KOR"
2002,2002,8507,61,61,184896,"KOR","KOR"
2002,2002,8532,61,61,206951,"KOR","KOR"
2003,2003,8507,61,61,213563,"KOR","KOR"
2003,2003,8532,61,61,235347,"KOR","KOR"
2004,2004,8507,61,61,207573,"KOR","KOR"
2004,2004,8532,61,61,228995,"KOR","KOR"
2005,2005,8507,61,61,180875,"KOR","KOR"
2005,2005,8532,61,61,200500,"KOR","KOR"
2006,2006,8507,61,61,173859,"KOR","KOR"
2006,2006,8532,61,61,188229,"KOR","KOR"
2007,2007,8507,61,61,178521,"KOR","KOR"
2007,2007,8532,61,61,187126,"KOR","KOR"
2008,2008,8507,61,61,210387,"KOR","KOR"
2008,2008,8532,61,61,220181,"KOR","KOR"
2009,2009,8507,61,61,231607,"KOR","KOR"
2009,2009,8532,61,61,241407,"KOR","KOR"
2010,2010,8507,61,61,230725,"KOR","KOR"
2010,2010,8532,61,61,238039,"KOR","KOR"
2011,2011,8507,61,61,228329,"KOR","KOR"
2011,2011,8532,61,61,235901,"KOR","KOR"
2012,2012,8507,61,61,218444,"KOR","KOR"
2012,2012,8532,61,61,225819,"KOR","KOR"
2013,2013,8507,61,61,248769,"KOR","KOR"
2013,2013,8532,61,61,257610,"KOR","KOR"
2014,2014,8507,61,61,272036,"KOR","KOR"
2014,2014,8532,61,61,282765,"KOR","KOR"
2015,2015,8507,61,61,279367,"KOR","KOR"
2015,2015,8532,61,61,286440,"KOR","KOR"
2016,2016,8507,61,61,323291,"KOR","KOR"
2016,2016,8532,61,61,334245,"KOR","KOR"
2017,2017,8507,61,61,341489,"KOR","KOR"
2017,2017,8532,61,61,354229,"KOR","KOR"
2018,2018,8507,61,61,356626,"KOR","KOR"
2018,2018,8532,61,61,361173,"KOR","KOR"
1993,1993,8507,62,62,102262,"KOR","KOR"
1993,1993,8532,62,62,143490,"KOR","KOR"
1994,1994,8507,62,62,112021,"KOR","KOR"
1994,1994,8532,62,62,149763,"KOR","KOR"
1995,1995,8507,62,62,122559,"KOR","KOR"
1995,1995,8532,62,62,158154,"KOR","KOR"
1996,1996,8507,62,62,132875,"KOR","KOR"
1996,1996,8532,62,62,166563,"KOR","KOR"
1997,1997,8507,62,62,147157,"KOR","KOR"
1997,1997,8532,62,62,179884,"KOR","KOR"
1998,1998,8507,62,62,154997,"KOR","KOR"
1998,1998,8532,62,62,184878,"KOR","KOR"
1999,1999,8507,62,62,159021,"KOR","KOR"
1999,1999,8532,62,62,185883,"KOR","KOR"
2000,2000,8507,62,62,165087,"KOR","KOR"
2000,2000,8532,62,62,191061,"KOR","KOR"
2001,2001,8507,62,62,175631,"KOR","KOR"
2001,2001,8532,62,62,201726,"KOR","KOR"
2002,2002,8507,62,62,177456,"KOR","KOR"
2002,2002,8532,62,62,202681,"KOR","KOR"
2003,2003,8507,62,62,181872,"KOR","KOR"
2003,2003,8532,62,62,205678,"KOR","KOR"
2004,2004,8507,62,62,210341,"KOR","KOR"
2004,2004,8532,62,62,234030,"KOR","KOR"
2005,2005,8507,62,62,204834,"KOR","KOR"
2005,2005,8532,62,62,227895,"KOR","KOR"
2006,2006,8507,62,62,178709,"KOR","KOR"
2006,2006,8532,62,62,199674,"KOR","KOR"
2007,2007,8507,62,62,171895,"KOR","KOR"
2007,2007,8532,62,62,187518,"KOR","KOR"
2008,2008,8507,62,62,176743,"KOR","KOR"
2008,2008,8532,62,62,186519,"KOR","KOR"
2009,2009,8507,62,62,208394,"KOR","KOR"
2009,2009,8532,62,62,219509,"KOR","KOR"
2010,2010,8507,62,62,229334,"KOR","KOR"
2010,2010,8532,62,62,240594,"KOR","KOR"
2011,2011,8507,62,62,228428,"KOR","KOR"
2011,2011,8532,62,62,237276,"KOR","KOR"
2012,2012,8507,62,62,226134,"KOR","KOR"
2012,2012,8532,62,62,235203,"KOR","KOR"
2013,2013,8507,62,62,216448,"KOR","KOR"
2013,2013,8532,62,62,225152,"KOR","KOR"
2014,2014,8507,62,62,246648,"KOR","KOR"
2014,2014,8532,62,62,256896,"KOR","KOR"
2015,2015,8507,62,62,269792,"KOR","KOR"
2015,2015,8532,62,62,281987,"KOR","KOR"
2016,2016,8507,62,62,277070,"KOR","KOR"
2016,2016,8532,62,62,285646,"KOR","KOR"
2017,2017,8507,62,62,320773,"KOR","KOR"
2017,2017,8532,62,62,333389,"KOR","KOR"
2018,2018,8507,62,62,339013,"KOR","KOR"
2018,2018,8532,62,62,353403,"KOR","KOR"
1993,1993,8507,63,63,99301,"KOR","KOR"
1993,1993,8532,63,63,141782,"KOR","KOR"
1994,1994,8507,63,63,99753,"KOR","KOR"
1994,1994,8532,63,63,142033,"KOR","KOR"
1995,1995,8507,63,63,109322,"KOR","KOR"
1995,1995,8532,63,63,148293,"KOR","KOR"
1996,1996,8507,63,63,119690,"KOR","KOR"
1996,1996,8532,63,63,156732,"KOR","KOR"
1997,1997,8507,63,63,129896,"KOR","KOR"
1997,1997,8532,63,63,165098,"KOR","KOR"
1998,1998,8507,63,63,143980,"KOR","KOR"
1998,1998,8532,63,63,178304,"KOR","KOR"
1999,1999,8507,63,63,151612,"KOR","KOR"
1999,1999,8532,63,63,183347,"KOR","KOR"
2000,2000,8507,63,63,155739,"KOR","KOR"
2000,2000,8532,63,63,184517,"KOR","KOR"
2001,2001,8507,63,63,161980,"KOR","KOR"
2001,2001,8532,63,63,189736,"KOR","KOR"
2002,2002,8507,63,63,172437,"KOR","KOR"
2002,2002,8532,63,63,200363,"KOR","KOR"
2003,2003,8507,63,63,174337,"KOR","KOR"
2003,2003,8532,63,63,201362,"KOR","KOR"
2004,2004,8507,63,63,178864,"KOR","KOR"
2004,2004,8532,63,63,204454,"KOR","KOR"
2005,2005,8507,63,63,207198,"KOR","KOR"
2005,2005,8532,63,63,232862,"KOR","KOR"
2006,2006,8507,63,63,202099,"KOR","KOR"
2006,2006,8532,63,63,226859,"KOR","KOR"
2007,2007,8507,63,63,176523,"KOR","KOR"
2007,2007,8532,63,63,198810,"KOR","KOR"
2008,2008,8507,63,63,169912,"KOR","KOR"
2008,2008,8532,63,63,186816,"KOR","KOR"
2009,2009,8507,63,63,174839,"KOR","KOR"
2009,2009,8532,63,63,185882,"KOR","KOR"
2010,2010,8507,63,63,206181,"KOR","KOR"
2010,2010,8532,63,63,218706,"KOR","KOR"
2011,2011,8507,63,63,226968,"KOR","KOR"
2011,2011,8532,63,63,239757,"KOR","KOR"
2012,2012,8507,63,63,226066,"KOR","KOR"
2012,2012,8532,63,63,236533,"KOR","KOR"
2013,2013,8507,63,63,223827,"KOR","KOR"
2013,2013,8532,63,63,234468,"KOR","KOR"
2014,2014,8507,63,63,214422,"KOR","KOR"
2014,2014,8532,63,63,224462,"KOR","KOR"
2015,2015,8507,63,63,244438,"KOR","KOR"
2015,2015,8532,63,63,256146,"KOR","KOR"
2016,2016,8507,63,63,267485,"KOR","KOR"
2016,2016,8532,63,63,281189,"KOR","KOR"
2017,2017,8507,63,63,274877,"KOR","KOR"
2017,2017,8532,63,63,284873,"KOR","KOR"
2018,2018,8507,63,63,318311,"KOR","KOR"
2018,2018,8532,63,63,332552,"KOR","KOR"
1993,1993,8507,64,64,94719,"KOR","KOR"
1993,1993,8532,64,64,135845,"KOR","KOR"
1994,1994,8507,64,64,96613,"KOR","KOR"
1994,1994,8532,64,64,140129,"KOR","KOR"
1995,1995,8507,64,64,97072,"KOR","KOR"
1995,1995,8532,64,64,140318,"KOR","KOR"
1996,1996,8507,64,64,106635,"KOR","KOR"
1996,1996,8532,64,64,146644,"KOR","KOR"
1997,1997,8507,64,64,116896,"KOR","KOR"
1997,1997,8532,64,64,155151,"KOR","KOR"
1998,1998,8507,64,64,126908,"KOR","KOR"
1998,1998,8532,64,64,163568,"KOR","KOR"
1999,1999,8507,64,64,140752,"KOR","KOR"
1999,1999,8532,64,64,176696,"KOR","KOR"
2000,2000,8507,64,64,148371,"KOR","KOR"
2000,2000,8532,64,64,181781,"KOR","KOR"
2001,2001,8507,64,64,152624,"KOR","KOR"
2001,2001,8532,64,64,183097,"KOR","KOR"
2002,2002,8507,64,64,158872,"KOR","KOR"
2002,2002,8532,64,64,188348,"KOR","KOR"
2003,2003,8507,64,64,169197,"KOR","KOR"
2003,2003,8532,64,64,198876,"KOR","KOR"
2004,2004,8507,64,64,171182,"KOR","KOR"
2004,2004,8532,64,64,199968,"KOR","KOR"
2005,2005,8507,64,64,175903,"KOR","KOR"
2005,2005,8532,64,64,203241,"KOR","KOR"
2006,2006,8507,64,64,204171,"KOR","KOR"
2006,2006,8532,64,64,231642,"KOR","KOR"
2007,2007,8507,64,64,199439,"KOR","KOR"
2007,2007,8532,64,64,225766,"KOR","KOR"
2008,2008,8507,64,64,174429,"KOR","KOR"
2008,2008,8532,64,64,198000,"KOR","KOR"
2009,2009,8507,64,64,167959,"KOR","KOR"
2009,2009,8532,64,64,186139,"KOR","KOR"
2010,2010,8507,64,64,172787,"KOR","KOR"
2010,2010,8532,64,64,185146,"KOR","KOR"
2011,2011,8507,64,64,203844,"KOR","KOR"
2011,2011,8532,64,64,217850,"KOR","KOR"
2012,2012,8507,64,64,224484,"KOR","KOR"
2012,2012,8532,64,64,238907,"KOR","KOR"
2013,2013,8507,64,64,223651,"KOR","KOR"
2013,2013,8532,64,64,235711,"KOR","KOR"
2014,2014,8507,64,64,221614,"KOR","KOR"
2014,2014,8532,64,64,233721,"KOR","KOR"
2015,2015,8507,64,64,212334,"KOR","KOR"
2015,2015,8532,64,64,223814,"KOR","KOR"
2016,2016,8507,64,64,242126,"KOR","KOR"
2016,2016,8532,64,64,255402,"KOR","KOR"
2017,2017,8507,64,64,265116,"KOR","KOR"
2017,2017,8532,64,64,280401,"KOR","KOR"
2018,2018,8507,64,64,272512,"KOR","KOR"
2018,2018,8532,64,64,284101,"KOR","KOR"
1993,1993,8507,65,65,86832,"KOR","KOR"
1993,1993,8532,65,65,128502,"KOR","KOR"
1994,1994,8507,65,65,91888,"KOR","KOR"
1994,1994,8532,65,65,134094,"KOR","KOR"
1995,1995,8507,65,65,93835,"KOR","KOR"
1995,1995,8532,65,65,138458,"KOR","KOR"
1996,1996,8507,65,65,94499,"KOR","KOR"
1996,1996,8532,65,65,138792,"KOR","KOR"
1997,1997,8507,65,65,103862,"KOR","KOR"
1997,1997,8532,65,65,145105,"KOR","KOR"
1998,1998,8507,65,65,113943,"KOR","KOR"
1998,1998,8532,65,65,153590,"KOR","KOR"
1999,1999,8507,65,65,123823,"KOR","KOR"
1999,1999,8532,65,65,161950,"KOR","KOR"
2000,2000,8507,65,65,137382,"KOR","KOR"
2000,2000,8532,65,65,175073,"KOR","KOR"
2001,2001,8507,65,65,144943,"KOR","KOR"
2001,2001,8532,65,65,180261,"KOR","KOR"
2002,2002,8507,65,65,149253,"KOR","KOR"
2002,2002,8532,65,65,181573,"KOR","KOR"
2003,2003,8507,65,65,155518,"KOR","KOR"
2003,2003,8532,65,65,186794,"KOR","KOR"
2004,2004,8507,65,65,165867,"KOR","KOR"
2004,2004,8532,65,65,197412,"KOR","KOR"
2005,2005,8507,65,65,168147,"KOR","KOR"
2005,2005,8532,65,65,198672,"KOR","KOR"
2006,2006,8507,65,65,173058,"KOR","KOR"
2006,2006,8532,65,65,202032,"KOR","KOR"
2007,2007,8507,65,65,201031,"KOR","KOR"
2007,2007,8532,65,65,230392,"KOR","KOR"
2008,2008,8507,65,65,196642,"KOR","KOR"
2008,2008,8532,65,65,224780,"KOR","KOR"
2009,2009,8507,65,65,172201,"KOR","KOR"
2009,2009,8532,65,65,197242,"KOR","KOR"
2010,2010,8507,65,65,165848,"KOR","KOR"
2010,2010,8532,65,65,185389,"KOR","KOR"
2011,2011,8507,65,65,170738,"KOR","KOR"
2011,2011,8532,65,65,184443,"KOR","KOR"
2012,2012,8507,65,65,201529,"KOR","KOR"
2012,2012,8532,65,65,217043,"KOR","KOR"
2013,2013,8507,65,65,222090,"KOR","KOR"
2013,2013,8532,65,65,238063,"KOR","KOR"
2014,2014,8507,65,65,221466,"KOR","KOR"
2014,2014,8532,65,65,235003,"KOR","KOR"
2015,2015,8507,65,65,219434,"KOR","KOR"
2015,2015,8532,65,65,233051,"KOR","KOR"
2016,2016,8507,65,65,210257,"KOR","KOR"
2016,2016,8532,65,65,223124,"KOR","KOR"
2017,2017,8507,65,65,239990,"KOR","KOR"
2017,2017,8532,65,65,254687,"KOR","KOR"
2018,2018,8507,65,65,262948,"KOR","KOR"
2018,2018,8532,65,65,279743,"KOR","KOR"
1993,1993,8507,66,66,78193,"KOR","KOR"
1993,1993,8532,66,66,116237,"KOR","KOR"
1994,1994,8507,66,66,84112,"KOR","KOR"
1994,1994,8532,66,66,126737,"KOR","KOR"
1995,1995,8507,66,66,89039,"KOR","KOR"
1995,1995,8532,66,66,132185,"KOR","KOR"
1996,1996,8507,66,66,91032,"KOR","KOR"
1996,1996,8532,66,66,136545,"KOR","KOR"
1997,1997,8507,66,66,91837,"KOR","KOR"
1997,1997,8532,66,66,137087,"KOR","KOR"
1998,1998,8507,66,66,101070,"KOR","KOR"
1998,1998,8532,66,66,143497,"KOR","KOR"
1999,1999,8507,66,66,110947,"KOR","KOR"
1999,1999,8532,66,66,151941,"KOR","KOR"
2000,2000,8507,66,66,120693,"KOR","KOR"
2000,2000,8532,66,66,160324,"KOR","KOR"
2001,2001,8507,66,66,134045,"KOR","KOR"
2001,2001,8532,66,66,173382,"KOR","KOR"
2002,2002,8507,66,66,141452,"KOR","KOR"
2002,2002,8532,66,66,178560,"KOR","KOR"
2003,2003,8507,66,66,145849,"KOR","KOR"
2003,2003,8532,66,66,179922,"KOR","KOR"
2004,2004,8507,66,66,152280,"KOR","KOR"
2004,2004,8532,66,66,185229,"KOR","KOR"
2005,2005,8507,66,66,162695,"KOR","KOR"
2005,2005,8532,66,66,195989,"KOR","KOR"
2006,2006,8507,66,66,165036,"KOR","KOR"
2006,2006,8532,66,66,197339,"KOR","KOR"
2007,2007,8507,66,66,170032,"KOR","KOR"
2007,2007,8532,66,66,200743,"KOR","KOR"
2008,2008,8507,66,66,197870,"KOR","KOR"
2008,2008,8532,66,66,229215,"KOR","KOR"
2009,2009,8507,66,66,193734,"KOR","KOR"
2009,2009,8532,66,66,223747,"KOR","KOR"
2010,2010,8507,66,66,169778,"KOR","KOR"
2010,2010,8532,66,66,196293,"KOR","KOR"
2011,2011,8507,66,66,163668,"KOR","KOR"
2011,2011,8532,66,66,184497,"KOR","KOR"
2012,2012,8507,66,66,168618,"KOR","KOR"
2012,2012,8532,66,66,183641,"KOR","KOR"
2013,2013,8507,66,66,199204,"KOR","KOR"
2013,2013,8532,66,66,216248,"KOR","KOR"
2014,2014,8507,66,66,219704,"KOR","KOR"
2014,2014,8532,66,66,237265,"KOR","KOR"
2015,2015,8507,66,66,219058,"KOR","KOR"
2015,2015,8532,66,66,234222,"KOR","KOR"
2016,2016,8507,66,66,217068,"KOR","KOR"
2016,2016,8532,66,66,232341,"KOR","KOR"
2017,2017,8507,66,66,208120,"KOR","KOR"
2017,2017,8532,66,66,222517,"KOR","KOR"
2018,2018,8507,66,66,237713,"KOR","KOR"
2018,2018,8532,66,66,254027,"KOR","KOR"
1993,1993,8507,67,67,71804,"KOR","KOR"
1993,1993,8532,67,67,107258,"KOR","KOR"
1994,1994,8507,67,67,75493,"KOR","KOR"
1994,1994,8532,67,67,114438,"KOR","KOR"
1995,1995,8507,67,67,81205,"KOR","KOR"
1995,1995,8532,67,67,124842,"KOR","KOR"
1996,1996,8507,67,67,86130,"KOR","KOR"
1996,1996,8532,67,67,130311,"KOR","KOR"
1997,1997,8507,67,67,88237,"KOR","KOR"
1997,1997,8532,67,67,134680,"KOR","KOR"
1998,1998,8507,67,67,89068,"KOR","KOR"
1998,1998,8532,67,67,135260,"KOR","KOR"
1999,1999,8507,67,67,98178,"KOR","KOR"
1999,1999,8532,67,67,141685,"KOR","KOR"
2000,2000,8507,67,67,107902,"KOR","KOR"
2000,2000,8532,67,67,150143,"KOR","KOR"
2001,2001,8507,67,67,117526,"KOR","KOR"
2001,2001,8532,67,67,158586,"KOR","KOR"
2002,2002,8507,67,67,130660,"KOR","KOR"
2002,2002,8532,67,67,171575,"KOR","KOR"
2003,2003,8507,67,67,137929,"KOR","KOR"
2003,2003,8532,67,67,176727,"KOR","KOR"
2004,2004,8507,67,67,142363,"KOR","KOR"
2004,2004,8532,67,67,178205,"KOR","KOR"
2005,2005,8507,67,67,148910,"KOR","KOR"
2005,2005,8532,67,67,183615,"KOR","KOR"
2006,2006,8507,67,67,159323,"KOR","KOR"
2006,2006,8532,67,67,194407,"KOR","KOR"
2007,2007,8507,67,67,161790,"KOR","KOR"
2007,2007,8532,67,67,195859,"KOR","KOR"
2008,2008,8507,67,67,166917,"KOR","KOR"
2008,2008,8532,67,67,199418,"KOR","KOR"
2009,2009,8507,67,67,194526,"KOR","KOR"
2009,2009,8532,67,67,227852,"KOR","KOR"
2010,2010,8507,67,67,190628,"KOR","KOR"
2010,2010,8532,67,67,222425,"KOR","KOR"
2011,2011,8507,67,67,167183,"KOR","KOR"
2011,2011,8532,67,67,195166,"KOR","KOR"
2012,2012,8507,67,67,161329,"KOR","KOR"
2012,2012,8532,67,67,183540,"KOR","KOR"
2013,2013,8507,67,67,166355,"KOR","KOR"
2013,2013,8532,67,67,182788,"KOR","KOR"
2014,2014,8507,67,67,196667,"KOR","KOR"
2014,2014,8532,67,67,215310,"KOR","KOR"
2015,2015,8507,67,67,217011,"KOR","KOR"
2015,2015,8532,67,67,236284,"KOR","KOR"
2016,2016,8507,67,67,216391,"KOR","KOR"
2016,2016,8532,67,67,233284,"KOR","KOR"
2017,2017,8507,67,67,214476,"KOR","KOR"
2017,2017,8532,67,67,231486,"KOR","KOR"
2018,2018,8507,67,67,205694,"KOR","KOR"
2018,2018,8532,67,67,221751,"KOR","KOR"
1993,1993,8507,68,68,69417,"KOR","KOR"
1993,1993,8532,68,68,100391,"KOR","KOR"
1994,1994,8507,68,68,69089,"KOR","KOR"
1994,1994,8532,68,68,105335,"KOR","KOR"
1995,1995,8507,68,68,72697,"KOR","KOR"
1995,1995,8532,68,68,112453,"KOR","KOR"
1996,1996,8507,68,68,78293,"KOR","KOR"
1996,1996,8532,68,68,122828,"KOR","KOR"
1997,1997,8507,68,68,83199,"KOR","KOR"
1997,1997,8532,68,68,128304,"KOR","KOR"
1998,1998,8507,68,68,85360,"KOR","KOR"
1998,1998,8532,68,68,132724,"KOR","KOR"
1999,1999,8507,68,68,86228,"KOR","KOR"
1999,1999,8532,68,68,133387,"KOR","KOR"
2000,2000,8507,68,68,95195,"KOR","KOR"
2000,2000,8532,68,68,139809,"KOR","KOR"
2001,2001,8507,68,68,104751,"KOR","KOR"
2001,2001,8532,68,68,148190,"KOR","KOR"
2002,2002,8507,68,68,114244,"KOR","KOR"
2002,2002,8532,68,68,156560,"KOR","KOR"
2003,2003,8507,68,68,127166,"KOR","KOR"
2003,2003,8532,68,68,169530,"KOR","KOR"
2004,2004,8507,68,68,134321,"KOR","KOR"
2004,2004,8532,68,68,174795,"KOR","KOR"
2005,2005,8507,68,68,138880,"KOR","KOR"
2005,2005,8532,68,68,176475,"KOR","KOR"
2006,2006,8507,68,68,145521,"KOR","KOR"
2006,2006,8532,68,68,181984,"KOR","KOR"
2007,2007,8507,68,68,155787,"KOR","KOR"
2007,2007,8532,68,68,192788,"KOR","KOR"
2008,2008,8507,68,68,158402,"KOR","KOR"
2008,2008,8532,68,68,194409,"KOR","KOR"
2009,2009,8507,68,68,163683,"KOR","KOR"
2009,2009,8532,68,68,198066,"KOR","KOR"
2010,2010,8507,68,68,190931,"KOR","KOR"
2010,2010,8532,68,68,226251,"KOR","KOR"
2011,2011,8507,68,68,187271,"KOR","KOR"
2011,2011,8532,68,68,220916,"KOR","KOR"
2012,2012,8507,68,68,164412,"KOR","KOR"
2012,2012,8532,68,68,193963,"KOR","KOR"
2013,2013,8507,68,68,158784,"KOR","KOR"
2013,2013,8532,68,68,182466,"KOR","KOR"
2014,2014,8507,68,68,163951,"KOR","KOR"
2014,2014,8532,68,68,181822,"KOR","KOR"
2015,2015,8507,68,68,193955,"KOR","KOR"
