year,item,gender,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100+
2010,number_of_people_left_alive_at_age,male,"100,000","99,631","99,599","99,575","99,556","99,541","99,528","99,515","99,502","99,489","99,477","99,466","99,454","99,440","99,425","99,405","99,379","99,346","99,307","99,263","99,217","99,167","99,115","99,058","98,998","98,933","98,865","98,793","98,718","98,641","98,561","98,478","98,391","98,302","98,210","98,111","98,004","97,889","97,765","97,633","97,485","97,316","97,125","96,910","96,673","96,413","96,132","95,826","95,490","95,122","94,721","94,288","93,825","93,326","92,787","92,212","91,599","90,944","90,238","89,473","88,651","87,776","86,860","85,893","84,867","83,770","82,573","81,259","79,816","78,226","76,482","74,570","72,482","70,213","67,765","65,149","62,360","59,381","56,205","52,839","49,316","45,678","41,976","38,216","34,429","30,656","26,970","23,421","20,054","16,913","14,033","11,441","9,154","7,179","5,510","4,134","3,027","2,159","1,499","1,011",661
2010,number_of_people_left_alive_at_age,female,"100,000","99,725","99,695","99,673","99,658","99,647","99,639","99,631","99,622","99,614","99,606","99,598","99,589","99,579","99,567","99,553","99,539","99,522","99,503","99,481","99,455","99,426","99,396","99,362","99,325","99,285","99,242","99,197","99,151","99,102","99,050","98,998","98,945","98,893","98,839","98,781","98,720","98,654","98,583","98,508","98,429","98,347","98,262","98,172","98,075","97,969","97,853","97,728","97,594","97,452","97,300","97,138","96,966","96,782","96,588","96,384","96,171","95,945","95,701","95,436","95,146","94,826","94,474","94,086","93,664","93,204","92,694","92,116","91,457","90,712","89,882","88,956","87,919","86,741","85,394","83,863","82,128","80,178","77,979","75,500","72,736","69,686","66,356","62,710","58,786","54,641","50,292","45,791","41,199","36,585","32,027","27,604","23,393","19,464","15,879","12,683","9,903","7,547","5,606","4,052","2,847"
2010,person_years_lived_between_ages,both,"99,725","99,661","99,634","99,614","99,599","99,587","99,577","99,566","99,555","99,545","99,535","99,525","99,514","99,501","99,486","99,467","99,445","99,418","99,387","99,352","99,315","99,274","99,231","99,184","99,134","99,080","99,023","98,963","98,901","98,837","98,770","98,701","98,631","98,559","98,484","98,403","98,315","98,221","98,121","98,012","97,893","97,761","97,615","97,456","97,281","97,090","96,883","96,658","96,413","96,147","95,860","95,553","95,223","94,869","94,491","94,090","93,664","93,206","92,711","92,175","91,598","90,983","90,327","89,626","88,875","88,059","87,159","86,160","85,051","83,824","82,471","80,980","79,338","77,527","75,542","73,374","71,011","68,435","65,629","62,596","59,353","55,923","52,314","48,534","44,627","40,639","36,618","32,615","28,687","24,889","21,276","17,898","14,797","12,008","9,551","7,436","5,659","4,203","3,042","2,143","3,998"
2010,person_years_lived_between_ages,male,"99,684","99,615","99,587","99,565","99,549","99,535","99,522","99,509","99,496","99,483","99,471","99,460","99,447","99,433","99,415","99,392","99,362","99,326","99,285","99,240","99,192","99,141","99,086","99,028","98,965","98,899","98,829","98,755","98,679","98,601","98,520","98,435","98,346","98,256","98,160","98,058","97,946","97,827","97,699","97,559","97,401","97,220","97,017","96,791","96,543","96,273","95,979","95,658","95,306","94,922","94,505","94,057","93,576","93,056","92,499","91,906","91,272","90,591","89,855","89,062","88,213","87,318","86,377","85,380","84,319","83,171","81,916","80,538","79,021","77,354","75,526","73,526","71,348","68,989","66,457","63,754","60,871","57,793","54,522","51,077","47,497","43,827","40,096","36,322","32,542","28,813","25,195","21,737","18,483","15,473","12,737","10,298","8,167","6,345","4,822","3,580","2,593","1,829","1,255",836,"1,339"
2010,person_years_lived_between_ages,female,"99,769","99,710","99,684","99,666","99,653","99,643","99,635","99,626","99,618","99,610","99,602","99,594","99,584","99,573","99,560","99,546","99,531","99,513","99,492","99,468","99,441","99,411","99,379","99,344","99,305","99,263","99,220","99,174","99,126","99,076","99,024","98,972","98,919","98,866","98,810","98,751","98,687","98,618","98,545","98,469","98,388","98,304","98,217","98,123","98,022","97,911","97,791","97,661","97,523","97,376","97,219","97,052","96,874","96,685","96,486","96,278","96,058","95,823","95,568","95,291","94,986","94,650","94,280","93,875","93,434","92,949","92,405","91,786","91,084","90,297","89,419","88,437","87,330","86,068","84,628","82,995","81,153","79,078","76,739","74,118","71,211","68,021","64,533","60,748","56,713","52,466","48,041","43,495","38,892","34,306","29,816","25,498","21,429","17,672","14,281","11,293","8,725","6,576","4,829","3,450","6,657"
2010,person_years_lived_above_age,both,"8,023,672","7,923,947","7,824,287","7,724,653","7,625,039","7,525,439","7,425,852","7,326,275","7,226,709","7,127,154","7,027,609","6,928,074","6,828,549","6,729,035","6,629,533","6,530,048","6,430,580","6,331,135","6,231,717","6,132,330","6,032,978","5,933,663","5,834,389","5,735,158","5,635,973","5,536,840","5,437,760","5,338,737","5,239,774","5,140,873","5,042,036","4,943,265","4,844,564","4,745,933","4,647,373","4,548,890","4,450,487","4,352,172","4,253,951","4,155,830","4,057,818","3,959,925","3,862,164","3,764,549","3,667,093","3,569,812","3,472,722","3,375,838","3,279,180","3,182,767","3,086,619","2,990,759","2,895,206","2,799,983","2,705,113","2,610,622","2,516,532","2,422,868","2,329,663","2,236,952","2,144,777","2,053,179","1,962,196","1,871,869","1,782,243","1,693,368","1,605,309","1,518,150","1,431,990","1,346,939","1,263,115","1,180,643","1,099,663","1,020,326","942,798","867,257","793,883","722,872","654,437","588,808","526,212","466,859","410,936","358,622","310,087","265,460","224,821","188,203","155,588","126,901","102,011","80,735","62,838","48,040","36,032","26,481","19,044","13,386","9,183","6,141","3,998"
2010,person_years_lived_above_age,male,"7,684,104","7,584,420","7,484,805","7,385,218","7,285,653","7,186,104","7,086,569","6,987,048","6,887,539","6,788,043","6,688,560","6,589,089","6,489,629","6,390,182","6,290,750","6,191,335","6,091,943","5,992,581","5,893,254","5,793,969","5,694,730","5,595,538","5,496,397","5,397,310","5,298,283","5,199,317","5,100,418","5,001,589","4,902,834","4,804,154","4,705,553","4,607,033","4,508,599","4,410,252","4,311,997","4,213,836","4,115,779","4,017,832","3,920,005","3,822,306","3,724,747","3,627,347","3,530,126","3,433,109","3,336,318","3,239,775","3,143,502","3,047,523","2,951,865","2,856,559","2,761,637","2,667,132","2,573,075","2,479,500","2,386,443","2,293,944","2,202,038","2,110,766","2,020,175","1,930,320","1,841,258","1,753,045","1,665,726","1,579,350","1,493,969","1,409,651","1,326,479","1,244,563","1,164,025","1,085,005","1,007,651","932,125","858,599","787,251","718,262","651,805","588,050","527,180","469,387","414,865","363,788","316,291","272,464","232,368","196,046","163,503","134,690","109,495","87,757","69,274","53,801","41,064","30,766","22,599","16,255","11,433","7,852","5,259","3,430","2,175","1,339"
2010,person_years_lived_above_age,female,"8,363,489","8,263,720","8,164,010","8,064,326","7,964,661","7,865,008","7,765,365","7,665,730","7,566,104","7,466,486","7,366,875","7,267,273","7,167,680","7,068,096","6,968,523","6,868,962","6,769,416","6,669,886","6,570,373","6,470,881","6,371,413","6,271,972","6,172,561","6,073,183","5,973,839","5,874,534","5,775,271","5,676,051","5,576,877","5,477,751","5,378,675","5,279,651","5,180,679","5,081,760","4,982,894","4,884,084","4,785,333","4,686,647","4,588,028","4,489,483","4,391,014","4,292,626","4,194,322","4,096,105","3,997,982","3,899,960","3,802,049","3,704,258","3,606,596","3,509,073","3,411,698","3,314,479","3,217,427","3,120,553","3,023,868","2,927,381","2,831,104","2,735,045","2,639,222","2,543,654","2,448,363","2,353,377","2,258,727","2,164,447","2,070,572","1,977,138","1,884,189","1,791,784","1,699,998","1,608,914","1,518,618","1,429,199","1,340,761","1,253,431","1,167,364","1,082,736","999,740","918,587","839,509","762,770","688,652","617,441","549,420","484,887","424,139","367,426","314,959","266,918","223,423","184,532","150,225","120,409","94,911","73,482","55,811","41,530","30,237","21,512","14,936","10,107","6,657"
2010,number_of_people_dying,both,323,31,23,17,13,11,11,11,11,10,10,10,12,14,17,20,25,29,33,36,39,42,45,49,52,55,58,61,63,65,68,70,71,73,78,84,91,97,104,113,125,139,152,167,183,198,216,235,255,277,297,318,341,367,389,413,441,475,516,556,597,634,677,724,779,854,946,"1,051","1,167","1,287","1,419","1,562","1,724","1,897","2,074","2,262","2,464","2,688","2,923","3,143","3,344","3,516","3,703","3,856","3,959","4,017","4,025","3,979","3,877","3,719","3,508","3,249","2,952","2,627","2,286","1,944","1,611","1,301","1,021",778,"1,754"
2010,number_of_people_dying,male,369,32,24,18,15,13,13,13,13,12,11,12,13,16,20,26,33,39,44,47,49,53,57,60,64,68,72,75,77,79,84,87,89,92,98,107,116,123,133,148,169,192,215,237,259,281,306,336,368,401,433,463,499,539,575,613,655,706,766,822,874,916,966,"1,026","1,098","1,197","1,314","1,444","1,590","1,743","1,913","2,087","2,269","2,448","2,616","2,789","2,979","3,176","3,366","3,523","3,638","3,702","3,760","3,788","3,773","3,686","3,550","3,367","3,141","2,880","2,592","2,287","1,975","1,669","1,376","1,107",867,660,488,350,661
2010,number_of_people_dying,female,275,30,22,15,11,9,8,8,8,8,8,9,10,12,14,15,16,19,23,26,29,31,33,37,40,43,45,47,49,51,53,53,52,54,57,62,66,71,75,79,82,85,90,97,106,115,125,134,143,152,162,172,183,194,204,213,226,244,266,290,320,352,387,422,459,511,578,659,745,830,926,"1,037","1,178","1,347","1,531","1,734","1,950","2,200","2,479","2,764","3,050","3,330","3,646","3,924","4,146","4,349","4,501","4,592","4,613","4,558","4,423","4,211","3,928","3,585","3,196","2,780","2,356","1,941","1,553","1,206","2,847"
2011,expectation_of_life_at_age,both,80.6,79.9,78.9,77.9,76.9,75.9,74.9,73.9,73.0,72.0,71.0,70.0,69.0,68.0,67.0,66.0,65.0,64.0,63.1,62.1,61.1,60.1,59.1,58.2,57.2,56.2,55.2,54.3,53.3,52.3,51.4,50.4,49.4,48.5,47.5,46.6,45.6,44.6,43.7,42.7,41.8,40.8,39.9,38.9,38.0,37.0,36.1,35.2,34.3,33.4,32.4,31.5,30.6,29.7,28.9,28.0,27.1,26.2,25.3,24.5,23.6,22.7,21.9,21.0,20.2,19.4,18.5,17.7,16.9,16.1,15.4,14.6,13.9,13.2,12.4,11.8,11.1,10.5,9.8,9.2,8.6,8.1,7.6,7.1,6.6,6.2,5.7,5.3,5.0,4.6,4.3,4.0,3.7,3.5,3.3,3.0,2.8,2.6,2.5,2.3,2.2
2011,expectation_of_life_at_age,male,77.3,76.5,75.5,74.6,73.6,72.6,71.6,70.6,69.6,68.6,67.6,66.6,65.6,64.7,63.7,62.7,61.7,60.7,59.7,58.8,57.8,56.8,55.8,54.9,53.9,52.9,52.0,51.0,50.0,49.1,48.1,47.2,46.2,45.2,44.3,43.3,42.4,41.4,40.5,39.5,38.6,37.6,36.7,35.8,34.9,33.9,33.0,32.1,31.2,30.3,29.5,28.6,27.7,26.9,26.0,25.2,24.3,23.5,22.7,21.8,21.0,20.2,19.4,18.6,17.8,17.1,16.3,15.5,14.8,14.0,13.3,12.7,12.0,11.4,10.7,10.1,9.5,9.0,8.4,7.9,7.4,6.9,6.5,6.0,5.6,5.2,4.9,4.6,4.3,4.0,3.7,3.5,3.2,3.0,2.8,2.6,2.5,2.3,2.2,2.0,1.9
2011,expectation_of_life_at_age,female,84.0,83.2,82.2,81.2,80.3,79.3,78.3,77.3,76.3,75.3,74.3,73.3,72.3,71.3,70.3,69.3,68.3,67.4,66.4,65.4,64.4,63.4,62.4,61.5,60.5,59.5,58.5,57.5,56.6,55.6,54.6,53.6,52.7,51.7,50.7,49.8,48.8,47.8,46.8,45.9,44.9,43.9,43.0,42.0,41.1,40.1,39.2,38.2,37.2,36.3,35.4,34.4,33.5,32.5,31.6,30.6,29.7,28.8,27.8,26.9,26.0,25.1,24.2,23.3,22.4,21.5,20.6,19.7,18.8,18.0,17.1,16.3,15.4,14.6,13.8,13.0,12.3,11.6,10.9,10.2,9.5,8.9,8.3,7.7,7.2,6.7,6.2,5.8,5.3,4.9,4.6,4.3,3.9,3.7,3.4,3.2,2.9,2.7,2.6,2.4,2.2
2011,probability_of_dying,both,0.00305,0.00032,0.00024,0.00017,0.00013,0.00011,0.00011,0.00010,0.00009,0.00009,0.00009,0.00010,0.00012,0.00014,0.00016,0.00020,0.00025,0.00029,0.00032,0.00034,0.00035,0.00038,0.00041,0.00045,0.00049,0.00052,0.00055,0.00059,0.00062,0.00065,0.00067,0.00069,0.00071,0.00073,0.00077,0.00082,0.00087,0.00094,0.00101,0.00109,0.00119,0.00131,0.00145,0.00160,0.00175,0.00192,0.00209,0.00227,0.00250,0.00277,0.00302,0.00325,0.00345,0.00367,0.00392,0.00420,0.00453,0.00488,0.00527,0.00572,0.00617,0.00670,0.00720,0.00771,0.00827,0.00901,0.01004,0.01133,0.01283,0.01449,0.01623,0.01821,0.02041,0.02283,0.02563,0.02883,0.03250,0.03657,0.04102,0.04612,0.05181,0.05831,0.06599,0.07489,0.08401,0.09371,0.10423,0.11563,0.12792,0.14112,0.15524,0.17030,0.18627,0.20315,0.22089,0.23945,0.25876,0.27873,0.29927,0.32026,1.00000
2011,probability_of_dying,male,0.00338,0.00034,0.00026,0.00018,0.00014,0.00012,0.00012,0.00012,0.00011,0.00010,0.00009,0.00011,0.00014,0.00016,0.00020,0.00025,0.00032,0.00039,0.00043,0.00045,0.00045,0.00048,0.00052,0.00058,0.00063,0.00067,0.00072,0.00076,0.00078,0.00080,0.00082,0.00084,0.00087,0.00090,0.00096,0.00104,0.00113,0.00123,0.00133,0.00144,0.00159,0.00177,0.00199,0.00223,0.00247,0.00274,0.00300,0.00330,0.00365,0.00406,0.00447,0.00486,0.00521,0.00556,0.00595,0.00637,0.00687,0.00741,0.00800,0.00864,0.00930,0.01010,0.01083,0.01151,0.01221,0.01317,0.01464,0.01661,0.01893,0.02147,0.02408,0.02690,0.02996,0.03330,0.03704,0.04117,0.04577,0.05092,0.05659,0.06307,0.07009,0.07771,0.08691,0.09781,0.10941,0.12072,0.13284,0.14580,0.15961,0.17426,0.18976,0.20609,0.22324,0.24118,0.25988,0.27929,0.29936,0.32004,0.34124,0.36289,1.00000
2011,probability_of_dying,female,0.00270,0.00029,0.00022,0.00016,0.00012,0.00010,0.00009,0.00008,0.00007,0.00007,0.00008,0.00010,0.00011,0.00012,0.00013,0.00015,0.00017,0.00019,0.00021,0.00023,0.00025,0.00028,0.00031,0.00033,0.00035,0.00037,0.00039,0.00042,0.00046,0.00050,0.00052,0.00054,0.00055,0.00057,0.00059,0.00060,0.00062,0.00064,0.00069,0.00075,0.00080,0.00085,0.00091,0.00098,0.00105,0.00112,0.00119,0.00126,0.00137,0.00150,0.00161,0.00168,0.00174,0.00184,0.00196,0.00212,0.00229,0.00246,0.00269,0.00296,0.00324,0.00354,0.00385,0.00423,0.00468,0.00525,0.00593,0.00665,0.00746,0.00842,0.00951,0.01087,0.01246,0.01428,0.01649,0.01915,0.02233,0.02584,0.02967,0.03411,0.03923,0.04539,0.05255,0.06069,0.06890,0.07833,0.08870,0.10004,0.11238,0.12573,0.14011,0.15551,0.17192,0.18930,0.20760,0.22676,0.24670,0.26733,0.28852,0.31015,1.00000
2011,number_of_people_left_alive_at_age,both,"100,000","99,695","99,664","99,640","99,623","99,610","99,599","99,589","99,579","99,570","99,561","99,552","99,542","99,530","99,516","99,500","99,480","99,456","99,427","99,395","99,361","99,326","99,289","99,248","99,203","99,154","99,102","99,048","98,989","98,928","98,864","98,797","98,729","98,660","98,587","98,511","98,430","98,344","98,252","98,153","98,046","97,929","97,801","97,659","97,503","97,332","97,145","96,943","96,722","96,481","96,214","95,923","95,612","95,282","94,932","94,561","94,164","93,738","93,281","92,789","92,259","91,690","91,076","90,420","89,723","88,981","88,180","87,294","86,305","85,198","83,964","82,601","81,097","79,442","77,628","75,639","73,458","71,071","68,472","65,663","62,634","59,390","55,927","52,236","48,324","44,264","40,116","35,935","31,780","27,715","23,804","20,108","16,684","13,576","10,818","8,428","6,410","4,752","3,427","2,401","1,632"
2011,number_of_people_left_alive_at_age,male,"100,000","99,662","99,629","99,603","99,585","99,571","99,559","99,548","99,536","99,525","99,516","99,506","99,496","99,482","99,466","99,446","99,421","99,389","99,350","99,307","99,263","99,218","99,170","99,119","99,062","98,999","98,932","98,861","98,786","98,709","98,631","98,550","98,467","98,382","98,293","98,199","98,097","97,986","97,865","97,735","97,594","97,439","97,266","97,073","96,857","96,618","96,353","96,064","95,748","95,398","95,010","94,585","94,126","93,635","93,114","92,560","91,971","91,339","90,662","89,937","89,160","88,331","87,439","86,492","85,497","84,452","83,340","82,120","80,757","79,228","77,527","75,660","73,625","71,420","69,041","66,484","63,747","60,830","57,732","54,465","51,030","47,453","43,766","39,962","36,053","32,109","28,233","24,482","20,912","17,575","14,512","11,758","9,335","7,251","5,502","4,072","2,935","2,056","1,398",921,587
2011,number_of_people_left_alive_at_age,female,"100,000","99,730","99,701","99,679","99,664","99,652","99,641","99,632","99,624","99,616","99,609","99,600","99,591","99,580","99,568","99,555","99,541","99,524","99,505","99,485","99,462","99,437","99,409","99,379","99,346","99,311","99,275","99,236","99,194","99,148","99,099","99,047","98,993","98,939","98,883","98,825","98,765","98,705","98,641","98,573","98,500","98,421","98,337","98,247","98,151","98,048","97,939","97,823","97,699","97,566","97,420","97,263","97,100","96,931","96,753","96,563","96,359","96,138","95,901","95,643","95,360","95,051","94,715","94,350","93,951","93,511","93,021","92,469","91,855","91,169","90,402","89,543","88,570","87,466","86,217","84,795","83,171","81,313","79,212","76,862","74,240","71,327","68,089","64,511","60,596","56,421","52,001","47,388","42,648","37,855","33,096","28,459","24,033","19,901","16,134","12,785","9,886","7,447","5,456","3,882","2,678"
2011,person_years_lived_between_ages,both,"99,744","99,680","99,652","99,632","99,617","99,605","99,594","99,584","99,574","99,565","99,557","99,547","99,536","99,523","99,508","99,490","99,468","99,441","99,411","99,378","99,344","99,307","99,268","99,225","99,178","99,128","99,075","99,018","98,958","98,896","98,831","98,763","98,694","98,623","98,549","98,471","98,387","98,298","98,203","98,100","97,988","97,865","97,730","97,581","97,418","97,239","97,044","96,833","96,602","96,347","96,069","95,768","95,447","95,107","94,747","94,362","93,951","93,509","93,035","92,524","91,975","91,383","90,748","90,072","89,352","88,580","87,737","86,799","85,751","84,581","83,282","81,849","80,269","78,535","76,634","74,549","72,265","69,771","67,067","64,149","61,012","57,658","54,081","50,280","46,294","42,190","38,026","33,857","29,747","25,759","21,956","18,396","15,130","12,197","9,623","7,419","5,581","4,089","2,914","2,017","3,555"
2011,person_years_lived_between_ages,male,"99,711","99,645","99,616","99,594","99,578","99,565","99,554","99,542","99,531","99,520","99,511","99,501","99,489","99,474","99,456","99,434","99,405","99,370","99,329","99,285","99,240","99,194","99,144","99,090","99,030","98,966","98,897","98,824","98,748","98,670","98,590","98,509","98,425","98,338","98,246","98,148","98,042","97,925","97,800","97,665","97,517","97,353","97,170","96,965","96,737","96,486","96,209","95,906","95,573","95,204","94,798","94,355","93,880","93,374","92,837","92,266","91,655","91,001","90,300","89,549","88,746","87,885","86,966","85,995","84,974","83,896","82,730","81,439","79,992","78,378","76,594","74,643","72,523","70,230","67,763","65,116","62,288","59,281","56,099","52,748","49,242","45,609","41,864","38,008","34,081","30,171","26,357","22,697","19,244","16,043","13,135","10,547","8,293","6,377","4,787","3,504","2,496","1,727","1,160",754,"1,126"
2011,person_years_lived_between_ages,female,"99,779","99,716","99,690","99,672","99,658","99,646","99,637","99,628","99,620","99,612","99,605","99,595","99,585","99,574","99,562","99,548","99,532","99,514","99,495","99,473","99,449","99,423","99,394","99,362","99,329","99,293","99,255","99,215","99,171","99,123","99,073","99,020","98,966","98,911","98,854","98,795","98,735","98,673","98,607","98,536","98,460","98,379","98,292","98,199","98,100","97,994","97,881","97,761","97,632","97,493","97,341","97,181","97,015","96,842","96,658","96,461","96,248","96,019","95,772","95,501","95,205","94,883","94,532","94,151","93,731","93,266","92,745","92,162","91,512","90,786","89,972","89,056","88,018","86,841","85,506","83,983","82,242","80,263","78,037","75,551","72,783","69,708","66,300","62,554","58,508","54,211","49,695","45,018","40,251","35,475","30,777","26,246","21,967","18,018","14,459","11,335","8,666","6,451","4,669","3,280","5,985"
2011,person_years_lived_above_age,both,"8,061,721","7,961,977","7,862,298","7,762,646","7,663,014","7,563,397","7,463,792","7,364,198","7,264,614","7,165,040","7,065,474","6,965,917","6,866,370","6,766,834","6,667,311","6,567,803","6,468,313","6,368,845","6,269,404","6,169,993","6,070,615","5,971,271","5,871,964","5,772,695","5,673,470","5,574,292","5,475,163","5,376,088","5,277,070","5,178,111","5,079,216","4,980,385","4,881,622","4,782,927","4,684,304","4,585,755","4,487,284","4,388,897","4,290,599","4,192,396","4,094,297","3,996,309","3,898,444","3,800,714","3,703,133","3,605,715","3,508,476","3,411,432","3,314,600","3,217,998","3,121,651","3,025,582","2,929,815","2,834,368","2,739,260","2,644,514","2,550,152","2,456,201","2,362,692","2,269,657","2,177,132","2,085,158","1,993,774","1,903,026","1,812,954","1,723,602","1,635,022","1,547,285","1,460,486","1,374,734","1,290,154","1,206,871","1,125,023","1,044,753","966,218","889,585","815,036","742,771","673,000","605,933","541,784","480,772","423,114","369,032","318,752","272,458","230,268","192,242","158,385","128,637","102,878","80,922","62,526","47,396","35,199","25,576","18,157","12,576","8,486","5,572","3,555"
2011,person_years_lived_above_age,male,"7,726,239","7,626,529","7,526,883","7,427,267","7,327,674","7,228,096","7,128,531","7,028,977","6,929,435","6,829,904","6,730,384","6,630,873","6,531,372","6,431,883","6,332,409","6,232,953","6,133,519","6,034,114","5,934,744","5,835,416","5,736,131","5,636,891","5,537,697","5,438,552","5,339,462","5,240,432","5,141,466","5,042,570","4,943,746","4,844,998","4,746,328","4,647,737","4,549,229","4,450,804","4,352,466","4,254,220","4,156,072","4,058,030","3,960,105","3,862,305","3,764,640","3,667,124","3,569,771","3,472,601","3,375,636","3,278,898","3,182,413","3,086,204","2,990,298","2,894,725","2,799,521","2,704,724","2,610,368","2,516,488","2,423,114","2,330,277","2,238,011","2,146,356","2,055,355","1,965,055","1,875,507","1,786,761","1,698,876","1,611,910","1,525,915","1,440,941","1,357,044","1,274,314","1,192,875","1,112,883","1,034,505","957,912","883,269","810,746","740,516","672,753","607,637","545,349","486,068","429,969","377,221","327,980","282,370","240,506","202,499","168,418","138,247","111,890","89,192","69,949","53,905","40,770","30,223","21,930","15,553","10,766","7,262","4,767","3,039","1,880","1,126"
2011,person_years_lived_above_age,female,"8,397,354","8,297,575","8,197,859","8,098,169","7,998,498","7,898,840","7,799,194","7,699,557","7,599,929","7,500,309","7,400,697","7,301,092","7,201,497","7,101,912","7,002,338","6,902,776","6,803,228","6,703,695","6,604,181","6,504,686","6,405,213","6,305,763","6,206,340","6,106,947","6,007,584","5,908,256","5,808,963","5,709,708","5,610,493","5,511,322","5,412,199","5,313,126","5,214,106","5,115,140","5,016,230","4,917,376","4,818,581","4,719,846","4,621,173","4,522,566","4,424,030","4,325,569","4,227,191","4,128,898","4,030,699","3,932,599","3,834,606","3,736,725","3,638,964","3,541,331","3,443,839","3,346,497","3,249,316","3,152,300","3,055,459","2,958,801","2,862,340","2,766,092","2,670,072","2,574,300","2,478,799","2,383,594","2,288,711","2,194,178","2,100,028","2,006,296","1,913,031","1,820,286","1,728,124","1,636,612","1,545,826","1,455,854","1,366,798","1,278,780","1,191,939","1,106,433","1,022,450","940,208","859,945","781,908","706,357","633,574","563,866","497,566","435,012","376,504","322,293","272,598","227,580","187,329","151,853","121,076","94,830","72,863","54,846","40,386","29,051","20,385","13,934","9,265","5,985"
2011,number_of_people_dying,both,305,32,24,17,13,11,10,10,9,8,9,10,12,14,16,20,24,29,32,34,35,38,41,45,49,52,55,58,61,64,66,68,70,72,76,81,86,92,99,107,117,128,141,156,171,187,203,220,242,267,291,312,330,349,372,397,426,457,491,530,569,614,656,697,742,801,886,989,"1,107","1,234","1,363","1,504","1,655","1,814","1,989","2,180","2,388","2,599","2,809","3,029","3,245","3,463","3,691","3,912","4,060","4,148","4,181","4,155","4,065","3,911","3,695","3,424","3,108","2,758","2,390","2,018","1,659","1,324","1,026",769,"1,632"
2011,number_of_people_dying,male,338,34,26,18,14,12,12,12,11,10,9,11,13,16,20,25,32,39,43,44,45,47,52,57,63,67,71,75,77,79,81,83,85,89,94,102,111,121,130,141,155,173,193,216,239,264,289,317,350,388,425,460,491,521,554,589,631,677,725,777,829,892,947,996,"1,044","1,112","1,220","1,364","1,529","1,701","1,867","2,035","2,206","2,378","2,557","2,737","2,917","3,097","3,267","3,435","3,577","3,688","3,803","3,909","3,945","3,876","3,751","3,570","3,338","3,063","2,754","2,423","2,084","1,749","1,430","1,137",879,658,477,334,587
2011,number_of_people_dying,female,270,29,22,16,12,10,9,8,7,7,8,10,11,12,13,15,17,19,20,23,25,28,30,33,35,37,39,42,46,50,52,53,54,56,58,59,61,64,68,73,79,84,89,96,103,110,116,124,134,146,157,163,169,178,190,205,221,237,258,283,309,336,365,399,440,491,551,615,685,767,859,973,"1,104","1,249","1,422","1,624","1,858","2,101","2,351","2,622","2,913","3,238","3,578","3,915","4,175","4,420","4,613","4,741","4,793","4,760","4,637","4,426","4,132","3,767","3,349","2,899","2,439","1,991","1,574","1,204","2,678"
2012,expectation_of_life_at_age,both,80.9,80.1,79.1,78.1,77.2,76.2,75.2,74.2,73.2,72.2,71.2,70.2,69.2,68.2,67.2,66.2,65.3,64.3,63.3,62.3,61.3,60.3,59.4,58.4,57.4,56.4,55.5,54.5,53.5,52.5,51.6,50.6,49.6,48.7,47.7,46.7,45.8,44.8,43.9,42.9,41.9,41.0,40.0,39.1,38.2,37.2,36.3,35.4,34.4,33.5,32.6,31.7,30.8,29.9,29.0,28.1,27.2,26.3,25.5,24.6,23.7,22.8,22.0,21.1,20.3,19.5,18.6,17.8,17.0,16.2,15.4,14.6,13.9,13.2,12.5,11.8,11.1,10.5,9.8,9.2,8.7,8.1,7.6,7.1,6.6,6.2,5.8,5.4,5.0,4.7,4.3,4.0,3.8,3.5,3.3,3.0,2.8,2.7,2.5,2.3,2.2
2012,expectation_of_life_at_age,male,77.6,76.8,75.8,74.9,73.9,72.9,71.9,70.9,69.9,68.9,67.9,66.9,65.9,64.9,64.0,63.0,62.0,61.0,60.0,59.0,58.1,57.1,56.1,55.1,54.2,53.2,52.2,51.3,50.3,49.3,48.4,47.4,46.4,45.5,44.5,43.6,42.6,41.7,40.7,39.8,38.8,37.9,36.9,36.0,35.1,34.2,33.2,32.3,31.4,30.6,29.7,28.8,27.9,27.1,26.2,25.3,24.5,23.7,22.8,22.0,21.2,20.4,19.6,18.8,18.0,17.2,16.4,15.6,14.9,14.1,13.4,12.7,12.0,11.4,10.8,10.1,9.6,9.0,8.5,7.9,7.4,7.0,6.5,6.1,5.7,5.3,5.0,4.6,4.3,4.0,3.8,3.5,3.3,3.1,2.9,2.7,2.5,2.4,2.2,2.1,2.0
